movie_id,title,overview,genres,keywords,cast
415,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.","['Action', 'Crime', 'Fantasy']","['double life', 'dc comics', 'dual identity', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'credit card', 'super powers']","['George Clooney', ""Chris O'Donnell"", 'Arnold Schwarzenegger']"
8871,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.","['Family', 'Comedy', 'Fantasy']","['holiday', 'christmas party', 'new love', 'santa claus', 'village', 'kids and family']","['Jim Carrey', 'Taylor Momsen', 'Jeffrey Tambor']"
435,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.","['Action', 'Adventure', 'Science Fiction', 'Thriller']","['saving the world', 'library', 'cataclysm', 'climate change', 'greenhouse effect', 'tornado', 'twister', 'hurricane', 'hail', 'temperature drop', 'ice age', 'polar zone', 'meteorology', 'gulfstream', 'barrier ice', 'ice melting', 'third world', 'exodus', 'evacuation', 'climate', 'government', 'snow', 'los angeles', 'scientist', 'doomsday', 'antarctic', 'disaster movie']","['Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum']"
955,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","['Adventure', 'Action', 'Thriller']","['terror', 'spain', 'cia', 'helicopter', 'secret identity', 'skyscraper', 'undercover', 'island', 'ex-lover', 'secret mission', 'dying and death', 'secret agent', 'computer', 'duel', 'lethal virus', 'violence', 'rescue team', 'agent', 'car', 'research laboratory']","['Tom Cruise', 'Dougray Scott', 'Thandie Newton']"
2133,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",['Drama'],"['u.s. air force', 'grocery', 'jamaican', 'meteorologist', 'rescue boat', 'marina', 'city hall', 'the flemish cap', 'male camaraderie', 'storm at sea']","['George Clooney', 'Mark Wahlberg', 'Diane Lane']"
1979,Fantastic 4: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.","['Adventure', 'Fantasy', 'Action', 'Thriller']","['fire', 'helicopter', 'surfboard', 'mask', 'satellite', 'airplane', 'transformation', 'forest', 'resurrection', 'marvel comic', 'sequel', 'superhero', 'based on comic book', 'outer space', 'wedding', 'explosion', 'scientist', 'interrogation', 'double cross', 'fantastic four', 'military', 'earth in peril', 'superhuman strength', 'duringcreditsstinger', 'invisibility', 'silver surfer', 'forcefield', 'elasticity', 'absorbing power']","['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans']"
87827,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.","['Adventure', 'Drama', 'Action']","['ocean', 'shipwreck', 'hindu', 'tiger', 'faith', 'zookeeper', 'teenage boy', 'cargo ship', 'lifeboat', 'injured animal']","['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon']"
1250,Ghost Rider,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","['Thriller', 'Action', 'Fantasy', 'Horror']","['mephisto', 'religion and supernatural', 'dying and death', ""devil's son"", 'ghost world', 'stunts', 'flame', 'based on comic book']","['Nicolas Cage', 'Eva Mendes', 'Wes Bentley']"
9471,Charlie's Angels: Full Throttle,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.","['Action', 'Adventure', 'Comedy']","['robbery', 'secret identity', 'secret agent']","['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu']"
70981,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.","['Science Fiction', 'Adventure', 'Mystery']","['android', 'dystopia', 'alien', 'spin off', 'creation', 'emergency surgery', 'aftercreditsstinger', 'stasis', 'archeological dig', 'god complex', 'cave drawing', 'genetic mutation', 'origins of life']","['Noomi Rapace', 'Michael Fassbender', 'Guy Pearce']"
10996,Stuart Little 2,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.","['Family', 'Adventure', 'Animation', 'Comedy']","['mouse', 'falcon', 'bird', 'friendship', 'family']","['Michael J. Fox', 'Geena Davis', 'Hugh Laurie']"
68724,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.","['Science Fiction', 'Action', 'Drama', 'Thriller']","['dystopia', 'space station', 'class conflict']","['Matt Damon', 'Jodie Foster', 'Sharlto Copley']"
2789,The Chronicles of Riddick,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.","['Action', 'Science Fiction']","['prison', 'dystopia', 'matter of life and death', 'outer space', 'intergalactic travel']","['Vin Diesel', 'Thandie Newton', 'Karl Urban']"
97020,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.","['Action', 'Science Fiction']","['cyborg', 'future', 'dystopia', 'police', 'remake', 'violence', 'detroit']","['Joel Kinnaman', 'Gary Oldman', 'Michael Keaton']"
7459,Speed Racer,"Speed Racer is the tale of a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, he must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities. Inspired by the cartoon series.","['Action', 'Family', 'Science Fiction']","['car race', 'loss of brother', 'chimp', 'family', 'duringcreditsstinger', 'woman director']","['Emile Hirsch', 'Christina Ricci', 'Matthew Fox']"
42888,How Do You Know,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.","['Comedy', 'Drama', 'Romance']","['love triangle', 'baseball', 'athlete', 'aftercreditsstinger']","['Reese Witherspoon', 'Paul Rudd', 'Owen Wilson']"
37834,Knight and Day,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.","['Action', 'Comedy']","['spy', 'airport', 'gas station', 'garage', 'pilot', 'chase', 'secret agent', 'rope', 'exploding building', 'car chase', 'police car', 'boy genius', 'duringcreditsstinger']","['Tom Cruise', 'Cameron Diaz', 'Peter Sarsgaard']"
75612,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.","['Action', 'Science Fiction', 'Adventure', 'Mystery']","['spacecraft', 'dystopia', 'space', 'drone', 'imax', 'human vs alien']","['Tom Cruise', 'Morgan Freeman', 'Olga Kurylenko']"
1895,Star Wars: Episode III - Revenge of the Sith,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.","['Science Fiction', 'Adventure', 'Action']","['showdown', 'death star', 'vision', 'cult figure', 'hatred', 'dream sequence', 'expectant mother', 'space opera', 'chancel', 'childbirth', 'galactic war']","['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen']"
1894,Star Wars: Episode II - Attack of the Clones,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.","['Adventure', 'Action', 'Science Fiction']","['senate', 'investigation', 'army', 'death star', 'jedi', 'cult figure', 'wedding', 'violence', 'kendo', 'laser gun', 'space opera', 'spaceport', 'teenage rebellion', 'good becoming evil', 'alien race', 'mechanical hand', 'yoda']","['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen']"
